ID,Is_Lead
9JJYKZTQ,0.47046324776175663
FHWPZSSJ,0.4507066848270075
STYF2ZAB,0.1565049896328837
JFYLMLJ6,0.04488196051358432
5PQENAWV,0.2224447203684859
G2TAZVMX,0.35223625661552294
ZHCQBTGG,0.4404490887759785
I39J3CSJ,0.04736991366525127
FXPRHAAM,0.12528149186346518
PFLDDUN6,0.21350505533402803
PQ67MXDM,0.04379691944660386
J4TEHX7T,0.8450678543387419
HDWHYYGR,0.8429117962194459
2MHYJWWD,0.05288560238890137
MAJA5OXS,0.4403487314963773
NVIH5GMQ,0.8623664991921262
CKFVHPYE,0.06934388123824024
CKPJBUG3,0.1767140880547599
7DKU5BVH,0.05852827673293033
MAXIGXGC,0.04046059958675412
YG5MXJ7F,0.054506834985503974
CFYTZFAZ,0.027218073347648246
PMQYH85Y,0.056339448315422
HONJQMYW,0.058983430307731566
HQCTUNUU,0.09245435082702488
CFGRQGWE,0.7930919957832809
5CFVHZ8V,0.045726791690406186
GLKBFUS4,0.03818044837964322
EN5F4D7Z,0.054370654330231714
RAY7CFPU,0.05235109980988432
DW7KB2KN,0.2921093637471329
AKNGYSJY,0.1255693099713274
2RZUKZCQ,0.056903917248064914
CXJWBEEP,0.05511906728211058
BRCZDTZ6,0.0726419186519306
PRV3NKNH,0.021518020375366154
WUS39DAC,0.05439407938246658
KXKHPA6X,0.07765614176614635
JGYDFLRQ,0.05379562037057608
89FG3OCT,0.377858198283276
3XSECMC9,0.05949035727426808
DNNMHWNI,0.3809099196293352
5J4GKKJA,0.05600545051632615
MKW3KTRB,0.04650199570867107
CVZTKRVO,0.17960004542986557
BOTDFUHX,0.022441790518488196
DV4E5GPK,0.8380587972280769
E2CW8XML,0.796209459242664
CPY92UFC,0.8476128334202068
RLMWCMHV,0.02226857616064832
D6FMZUO6,0.03599004211116609
DLEGYRD5,0.1433050036531412
FQFBXPBM,0.0496979100482565
N9WWLCDI,0.9856607048482875
KTCIYCJX,0.016291767628867047
GFS5GB8T,0.04439385349795867
GFQCNWHT,0.10095603528417227
6CFCPQ39,0.11900373593731228
V4SA64Y3,0.044128280608749106
AWRUJH6M,0.061032808721963816
N7WWEGDQ,0.05717783463961155
JTVVFXKN,0.8349593898199806
Q5OBI7RR,0.18789665875720035
LGS4CRQQ,0.05424671659880144
BESYX73D,0.04544871060228192
KEKQKWGY,0.05595990012286554
ATQFISXH,0.055656986985671876
DVQHPEG5,0.05284047716301077
8HDX53UJ,0.327011777070329
RCKIDCSS,0.050457293797290026
H72GXDKC,0.5173748215113855
6SCXZ4P7,0.8487462565589213
37WXSBNT,0.0489221396662314
BNCREYIJ,0.4490889436610782
EVHYBRUN,0.8370417142968349
LPVTCHSW,0.05723457122161531
NHHUARKN,0.057247492934900265
MN5Z7ZUN,0.8637331570850059
JCGJQBCD,0.8352602863104319
IWHBFU2D,0.05201020853972306
3GZWZJQJ,0.059542351870872236
HRWAEMEK,0.05336761307095215
UZTTJBXV,0.24632143751628427
NDGCPVOE,0.048985123406489764
MOAJDDCX,0.04549060110675221
OG7PIWQA,0.05345111054673091
ZWFRAUWJ,0.40249632493530035
GGYGEMMB,0.4559064681798688
7I4CBHJZ,0.38592412521873387
RY3STBRN,0.059089869083003274
YQ32FN6N,0.4998436382435836
JNPWWG3J,0.06669858641954643
Y9RZ2NBT,0.6427908299047285
VVYVGA7G,0.5558295009126647
CAAF28VO,0.2537175065931909
APP563DQ,0.0704148794809232
ULRGWGQH,0.16320002677529222
KK8QPXGE,0.06110956364599527
3GHRHRII,0.5066361978236384
CAN9ATW6,0.11799390816055588
MYEXZKR6,0.056393830629558585
LJHQ4ZQS,0.10912265450604224
WVFKYVRD,0.05612308131228039
QSVFTWIE,0.8495308179105713
MA2AW4RF,0.8438035354320398
I99PHVGE,0.08916431092139948
GJRVFUNC,0.057386896978128286
GQXAHTLA,0.2405134173713813
B6MXYM3B,0.3625557367391473
XQCM5AZD,0.11154554872420412
VTCPNWVX,0.13805257052515607
EAYWQ2X3,0.053777459996443025
F6HZEHKJ,0.7953178890081768
JCU7YW5P,0.8409394010761639
9HHQJB32,0.0964783023417037
TTF8ACPR,0.8365694743468793
62KGH2LY,0.051419322991489616
SH2DR5F4,0.052140122259239606
GJTFFQXZ,0.3655784252254259
NGYWPMFH,0.07696819371660671
XXOVRWKE,0.8395389485631799
KTWSAOCM,0.04453741193450957
JLQ9AXDB,0.05410834725793497
DBUDNNZU,0.11409407547708858
HSJYR4TF,0.33960431979271477
UZPYDEGD,0.15670102281957976
NJWKAVKY,0.4143772624840366
BSHGNP9C,0.21250279925437132
4J9XUDKF,0.5347752669042707
WKBNK5RT,0.06091934365163256
MBL7O5MQ,0.05029290465883175
LV4NQMMF,0.2075599739703859
FRATBWSM,0.5345088578092039
CY6PYJNE,0.12267419580781809
5FCK4CAA,0.2510214717642855
MQJXKGTP,0.11055661664400954
DN4XU9P2,0.056324855376150416
CA3WJKPT,0.2547509435328089
AJRBEKDW,0.8715377856056309
LZAFUKBK,0.194587162092878
37G6IFFQ,0.053165941909268245
KLVDVNCI,0.059462202722954036
JZVSXUQH,0.04658201203629763
7KPC7NCY,0.19630827923826855
AVWFSQA2,0.4471937085817501
QALTFF52,0.17032559006534811
YJK2XH79,0.053404099445171105
PZXSXJFM,0.05367578582347765
DPPRIFTQ,0.45448626811997095
MRQPOOJN,0.055901060583703234
C23DF3S3,0.3320486509875045
FWUIYEAD,0.0544169120791637
FYEF5L2M,0.8635921121683667
EGWDFJOJ,0.06589161951487674
DQTHR8WS,0.05828632495354774
8WRFPWKM,0.05146291541292356
JGRH2LVD,0.8488909285971455
E2BCCJY9,0.8011453784833675
CNXAOJNB,0.049695994367861575
VAKNCFNB,0.02191339359626103
SJFENP8J,0.049444255673882824
JEQTWK52,0.05249912661217111
DNULV6ZQ,0.0546610361894712
KJQUPYLX,0.10414034768506712
FCRUECEP,0.054793295356157956
PRGND5MY,0.47476743738127336
QXP2HUP8,0.13974434644607628
GXEODMSK,0.054212100382556826
HSKH8TGB,0.05109421336019088
TPKBDGBW,0.8330308582209147
NZ4HEYCZ,0.5076920735619959
DHBMNACM,0.840516542309142
IYCGZJJP,0.13172455881410386
3GWFARQP,0.17900356485567032
SBURFHWZ,0.057959685596440345
KE29OFMH,0.04803640160429867
GVENSSRK,0.10626753937950154
X7PZPKY8,0.1820586404206007
CKXAUP3F,0.0580537795679961
HUQK3AOH,0.07414746858676531
JS8JRYWY,0.13134391974813003
MXAWWLIP,0.8624500773790267
RRJRTXLB,0.21761142215548648
MH5UWR2W,0.0445244520803919
BBU2WLBB,0.19598746952860166
KGJWXRJ4,0.04866600314580699
9NSCINWY,0.06309716723203049
DTDCZHYG,0.055541822677579455
NYDJ5JVJ,0.07315463246281194
ZWCS5PEE,0.8074479697184038
FGEY4FZV,0.021537921465044126
XBFFG9MF,0.41951740605069776
9GE38AHC,0.0376349932483083
KAFZHJWG,0.10862388728845747
IMFSSFGV,0.10254767938120679
TGZDKRBR,0.8316358963965078
3MVDT4X4,0.05648785812979723
G2ORVJR5,0.02116578473233238
6Y2YNCE8,0.04955558689011111
FMJRCGPP,0.1462716604366791
OPTXTZPO,0.7929112963438771
HW7YQMYO,0.8415240241349368
MRPKP5LL,0.0901410576866448
QUPBRHZX,0.0664046282946884
YYO3FDP3,0.4758391191703234
EOBXVVW3,0.02449984470672337
4WYZQJKN,0.8491548354786118
QTKJS2KV,0.055177116324242215
QC3RVH4D,0.05218169187583367
KGAQBNK8,0.051643026036580345
VHQEQ35L,0.0562649955862339
4QBZ4SCZ,0.18750121267686376
O9JYLV8Z,0.05331821819267135
BRMRWNXS,0.1916372406298445
K8BGHSKX,0.31053712498369135
MMHEWQWE,0.04756570731138698
BF8TGEEU,0.8036153232700094
WU8UTJEM,0.23679416146377769
E8QGQY38,0.04961000953056191
JHTNAODD,0.023582222585811396
4QF2JFTT,0.10873719119675615
QCHNT3HO,0.2179050690741005
XSYADEUR,0.05251287592162588
EU5TAUSF,0.10401838353874633
GBJGIWGE,0.01823418821002727
4SVTZUHP,0.024605778928957815
GZIJTY7G,0.4681107722435815
GDDUFBWZ,0.844232719304004
8WAVYCK2,0.05142466960669413
DUE5EMGS,0.053999211495135736
XIYTMHSF,0.051526263019992045
BDZHN4ZR,0.8503719939594596
HFBVDJED,0.033960191436470465
BU6BAZQP,0.18590919219113392
45DW6VSH,0.4055049018648367
CTVDS7O4,0.04943086086232569
HPHNNIXB,0.05303741687774306
SVYSINNJ,0.059707017702142505
GIXLVWNK,0.925762153998168
DUIQKVUZ,0.47220484763088405
U8TSRZGR,0.8734616644217074
NMW6EKTG,0.040722150393294534
JZY5SAQK,0.09583769808639062
4GNFPNJB,0.05458896972119698
PJLEJUTY,0.05466359410919687
MOHM8SWT,0.08806842698148096
HT8YPVQE,0.3406350970288593
MXFHVI9M,0.051709836389230344
IYEGHGXT,0.8403034187434306
3GGGZWYD,0.0436472508427342
BUYHCKAG,0.06542590775447267
XB2HFGYB,0.1492283090989647
YIEC7SSU,0.05489836215090275
3JCO8UJQ,0.05687715623932689
3UA5U4SF,0.09923072338148159
ACWVMZYX,0.17195939767301952
5M5JEBEH,0.0397927967158407
6FM6LXMR,0.05251492836563911
EU8GHDNF,0.01761824157338831
MTGQASPQ,0.0242325716000838
B7TJC63J,0.05004021551851638
IUSDCBFD,0.8802844669922353
CVVZPDNV,0.30741448496144824
APJ9BSCB,0.050102544408481796
CGPTKLDV,0.09981428085952701
NUGXJXVF,0.050239215053203244
HMSWYKYS,0.02179207555798647
RMRCDJ2K,0.2020214291490176
5PVS4RHV,0.33964622657156046
EINFN3GL,0.12026838792373581
PGENTJKH,0.3119456056323608
MZM7XOUQ,0.022390048592842333
49MFH256,0.05300579318317559
FXDXOF5B,0.06625753666911711
KVUTW7TG,0.056544471845951426
8FWVJVNY,0.07853736009956333
XZB74Y6K,0.869739861269632
ZI9TWQTV,0.05560522436330658
BJGSBDPN,0.05785429593494292
IFMH95QD,0.6316133512017512
3K4A4S7M,0.1233312957165087
AXAYKKHZ,0.05459968561005892
QO7ETRD2,0.8426641910861024
SOYWYBEK,0.3079670761883832
JF7ASTMD,0.11332013579116658
2QT3GZB4,0.8301100613585941
DR4B5MYL,0.8407559135203817
SF2FP7KU,0.41260300488573537
OH4CY2OK,0.06485542597553308
D7KE7RH3,0.2070789504865535
7EKJX36X,0.0540344554852637
8ECUSTHK,0.09037210827562196
E9NUTAWG,0.056394252992799675
VVVDGUX5,0.8272305083439745
7LJNSYMF,0.4147956655100038
HAGDCMTM,0.8464019706572652
UDRBRMWC,0.05332848587642632
NYK43DTR,0.490192813416635
YU2MBC6H,0.09202196930263537
CWVGYD2E,0.23007604598705989
SON5HNWK,0.4986162974001057
KARUG7JZ,0.27799293155018967
WLLWNPJI,0.05484408620311555
COVBMYYN,0.11216567831859095
M74UEKWH,0.046375292832130176
KPABWUXA,0.05397415591835976
MUP38D6N,0.4017122269056862
RAIQCCWP,0.0862195608398987
QJMWNA5F,0.06353327540469314
ANXASHFX,0.0629425203844676
EWCHSKJM,0.047071805368046525
F3SQCRHC,0.1873937241172861
SAHG6TC6,0.05342156171943291
3OM4EIMC,0.15415851346110063
AG7XSTYE,0.10338063557308241
UGRCEHEF,0.05313324528846951
KQYBMFRH,0.20361316361778264
JZB9F452,0.28768873810463536
DGGPZEHN,0.03794548911031338
UFJFJNAK,0.8676270755229197
GAQGMUNZ,0.0810739845249542
SQL5JWNE,0.06074999396189353
HPFQQUOP,0.047186972557789975
8ZB2F9ZX,0.050181198086160374
5PBUGV2D,0.058979907836788394
4GXSQQA2,0.19534509955486648
33NPABKS,0.041069897072196444
MUU4EY7V,0.11197699148601278
EPZTLGZZ,0.839381140236901
DVHNVWGG,0.0574947931457921
MZCRRBEE,0.1435778272330121
NSAJDGNS,0.04559327052829808
3QY8MADY,0.059450811183759875
FOSDTHUP,0.17805122181159738
SZYKMPAI,0.051468759084515536
QW9UHJUM,0.1671339413852417
32T5CJDY,0.14362468139260826
87NKPLPD,0.102878635043925
TFETCN5W,0.054275235682487134
56H2TDBO,0.05675528631064598
OHQ3PDN5,0.05741446524062781
IMV7BZKY,0.0558580086635939
DH9YYEKN,0.039123211420798144
5WEXVTQE,0.05371092989572068
JA42LK36,0.046779172875123363
KMVXICFZ,0.7800196881804824
BCRRRDAK,0.8161344554251336
I8TNYVZF,0.04293879212702066
7JQQOIIW,0.25654778910577225
3FTYFGS4,0.5783657218390592
EYATV2CU,0.05992075344483899
AWNL9YAU,0.05313051519474512
J4WVZ6XQ,0.05484743248575737
FMQLDBCG,0.05514301600200268
DMIFNOOJ,0.02028276421100218
EVXXE3NT,0.8544444017992981
PQW3P4F6,0.11662849976610515
AP9ESDKX,0.020823232158765834
K8DANDTV,0.018938601208875822
V2GCWAEF,0.15677389134644631
DDYYIUPK,0.8614805783152795
LRGGNVPR,0.12145265048655467
D4S9EFTT,0.18710825812465878
C6YYVKTV,0.04621223908010796
MMAE8CIU,0.06205188925217884
IKYB9QXZ,0.15896052120101234
HYAUQZUZ,0.24284560181817633
HVXWJH3G,0.1071542090658908
MYCT9JFJ,0.05788743169964994
FHMDNWEW,0.04514351574055334
6YDDCVNQ,0.4310656454908847
HTYZ6W9D,0.0611432900509364
IEUXOIBJ,0.025753152322008484
RGNV6HET,0.42618993563145935
UZPNACJM,0.0493563661473759
FGE5MEPG,0.9916565885614835
BKTGU6BW,0.4767684427043523
2GULGHZK,0.24122869997800295
UMSLAJHJ,0.838874844265216
VQGYGVYP,0.12330638353393923
D2VQ65MG,0.22861893870079983
UKTU34CP,0.04963122137007547
JFNQJ3UY,0.055736947652297995
GHRV5D8U,0.05626066871914924
CEE3WXQO,0.32887167857501776
C7UFTGYE,0.8550439278552335
DC9V24CB,0.05371842749223841
LQ9JOQIM,0.044636128288578575
GE2PGQXQ,0.8368904941635481
GUBYNPDV,0.13602950195575497
3HPNWI9N,0.842847913158735
WK9AGQAE,0.055728937394660935
GEZSXWRR,0.09234661456699528
TMQHXQYS,0.06036796341777735
ES2MB33I,0.022417455142900618
7VVVLJJB,0.45867660856166637
BWTQ9E76,0.06678609387818608
GXRU2RQK,0.473412430908646
F4USYAPY,0.05174049904899225
LC5UDTBF,0.4192158442771469
JPUXWPX6,0.04188107866253955
MGZFRVZZ,0.07121707836281166
8FMVSYVN,0.061421409681261696
JSNTUXYO,0.31527250462096346
MAKREWMJ,0.2561279231742343
CM4J5VPP,0.04222825771436404
AP937Y7Q,0.020432953153317408
SVWNP72X,0.14862810005670746
FXBLJFPX,0.10753678682509207
AD9YHEWW,0.058500193106603836
PC9WAJGS,0.023495023360927292
FH6ETH6P,0.019555858480261663
IUBXVZNK,0.04933105009796783
YY537AMU,0.05325029511159705
OCER4O2M,0.2274294770554901
FGEU6DAZ,0.3077420440178652
45QY4RCM,0.048785846228419236
FISZHERR,0.38278682183521767
LN5IASNY,0.8130534772992558
VVK9FMI5,0.4397880613387234
MZGTTYGV,0.22037450933049466
NQ5MKYHD,0.06026895940005006
BQNCN3ZP,0.10067665674015798
5SXQBYFY,0.040991733321664434
ILZ2GTVS,0.05217999279234657
RBAGLHDP,0.02399877126736999
4QZKQTGU,0.13535134023118822
4L8YTSDM,0.08477284027549448
AGJC5QRR,0.25407034538368334
FSEUNCZN,0.36708077223294283
2XQXKNYZ,0.05112605412709742
4C2GM22J,0.14432563643464805
MWQMUMIP,0.11573117503452854
9FMMS3BP,0.2360485576201825
JS4CQAAW,0.11046647899373105
W2MKGAK8,0.07379253316026771
HWUVTMXO,0.0485670350141608
FQQGUKWT,0.05385512443066912
DCN8WPBF,0.05593675919516381
ACBVAP5Y,0.11893885281617833
FGEVFKFV,0.988130419261559
VZNFMPBV,0.3615754947468522
4UWOFNCC,0.5155869185341363
QZXT8IBD,0.05440980460781899
3S38UPM8,0.05081681622503712
J6P3PM95,0.017385851525956054
MDH3E76Z,0.0547678493378491
UPJZHAFV,0.03798450366685546
AVBCCXFX,0.11723651920597884
3A9ZF7JN,0.10597494498640266
JXCNFWQS,0.05017627190884758
NLOI6MFX,0.05381783679098849
KRUTTGBU,0.8405549247259658
LVYZG5ZI,0.14021203683993594
PUPNHHTD,0.04999864891097629
AZF5CXFV,0.022227828474095886
PBQHRYUG,0.057635141063864456
4J4L2CYY,0.06861694470180033
JTSMKZY8,0.487987604959862
GMWCGQAY,0.022453654630447933
WQBJQZP8,0.8220233124073614
HR6GPTGC,0.02230487456240956
EHXXMCZ2,0.05741612899422005
DRHJXBYY,0.15708722042436646
HUVDNS2O,0.5349627835082442
MDDCUHSU,0.053912490195566806
A7SHLAVS,0.2803910040722028
2JBUYWFK,0.4673600523769589
HU4ADVNL,0.057695074524929016
Q4YSTCPJ,0.05653880613460042
JDNSVFZG,0.025410324404051825
TPNMAPNW,0.33252920476007275
JJCKXC7Z,0.06268559232376411
DESY6C8W,0.04577218240525412
MNNPKMEB,0.020686476541484686
KMDGFSAP,0.023909227543714853
QIQABDJH,0.8108709994707318
BIFC4PMM,0.09812105670921874
BLS8ZMC7,0.05533705380633932
B6ANTKGR,0.9895976280754706
FB9YA7GZ,0.0245689849931713
ZWQQMSBE,0.11210644652077846
X6WXQPAZ,0.4736723034706194
27HJUYWK,0.0942372319630214
6XKP5PGF,0.09985153569872054
DOYZQQW5,0.8722101596738255
MBLWGNAP,0.2123969975160485
ZKWA48NR,0.1045903345390177
L5CPQZPM,0.05974043622373287
26XST6G3,0.05582863278275648
4SKBZ7R7,0.3558075990793474
BTMOJKHR,0.052897123380095445
DVCSZB5V,0.06038069117527458
KIZZDFMN,0.8369171904999819
84D43XPX,0.17700008793074357
2RDL6KI6,0.19228112946663584
BUANZ73J,0.8502103520035453
NUQ3LAKG,0.054331122979616606
H3PDWS4I,0.04829252745514399
6PTIS7M5,0.06339296679489814
58WC9H59,0.04532404665806069
5UDRFN3C,0.04694662358134386
3DDPXTXP,0.04547548594713179
HXG7MGFY,0.051064633016247585
GWWFPFJX,0.02232857202298685
NCFT7Z6T,0.8132364225916687
LQAOVWGN,0.03139376651455359
VLJY65VB,0.04856946952835266
CQU2KDWM,0.15310996298204624
6TIJEXZD,0.22492702493351108
GFPUVE3R,0.04215307554458451
UGP2YUJE,0.3123621579260934
E8BMFR3H,0.05174888964756842
HCYYNJXS,0.8241588439519802
X2GSVBXT,0.052242253464273414
6P7BIDSA,0.06697770187731963
5KPQP2YO,0.3122767276162481
AQTGWTMA,0.08694585341585442
JWHDJ2ED,0.05191795352972898
X4A4NOYD,0.18900057258629221
NQEYWZNJ,0.051505356985233994
6LLU2PQT,0.04357472847716033
8PXHYC7R,0.1261816010821673
2YEMWJRA,0.051684041995168926
4CJLEKWM,0.053304237677409626
S7SVD4DA,0.2220501837702428
TRAAEBTA,0.9831874531210183
K6HZ3O5U,0.132243559777197
QHDT28WP,0.05532975424524104
8PU5LO6T,0.1839121608544149
3KVHSAQO,0.051914282445211325
MAVFGEEZ,0.8387526602183618
TCAXNXUN,0.16753686795543596
HYVWHKZV,0.039594603258006365
6ZBS7TF7,0.14583992043887167
BUMEG77E,0.11388343634039047
NBEUQJLZ,0.8334475867650198
PIMJNX3U,0.3107066688396567
JXCFOPLA,0.16163860045785974
HCM6QVPJ,0.8560183615967574
EQDA7YIU,0.02150226632559352
ME8LIRQG,0.1366737316042364
BRXGWMV4,0.06026056257259904
SH6SAWNB,0.4480126383747585
J4ZQ8FM2,0.12704760314418145
CPWHVYRN,0.22563012401253016
J6CJOFHN,0.46341338971893287
HQIZZNVX,0.838100851914003
CQTAC3EU,0.22538096858702503
6HTUOAZJ,0.11605823124647012
GLSOCKRU,0.5631368808882745
QP4T3T7B,0.4342861253575515
DYTOPWHM,0.05508156811051157
VUAV2UHX,0.832206673835217
MMPNJTBN,0.06812125867976968
CHVZDCZO,0.022004632629374403
7HPQZPEA,0.05278433427176399
DZFHMPWC,0.3811296633387825
K9G86CUQ,0.0527073288347704
EJEQEDCE,0.35848446706807136
MDZLKPNU,0.05969772787738888
G7PLPDT2,0.8364054425385008
BEQCAHT3,0.05029341802111784
QGXVPLDZ,0.050912829780910995
ETGNJAHV,0.08616623706764713
LVBGLAVI,0.0410212102389463
MXZSM8MS,0.8379714904441716
ONRFSYGN,0.09127838364924713
JVX9AWXF,0.15270494603247847
MJQAHPQG,0.0511196752084627
RTS6JDSH,0.05556025871807311
C9AQC2WE,0.5153391766041336
7QARCV8X,0.04537125471870815
HR6UDB9C,0.04917288837823602
LRJUX243,0.07786736408049395
NPKIDIII,0.041543725265842754
92BUKQRS,0.31347911361905
QP8IQTGW,0.05432660665314261
RMUNUMAX,0.044856610695371155
ME5G6PW2,0.04564153676411541
ATSJCPVE,0.3750574744843665
VCD3Y9KM,0.17561266895425579
NS6NG6AZ,0.13958741518227435
3VIGS67H,0.05191721695666736
BJWK5TGO,0.04892354412400978
CD3DBDHE,0.18475370878126235
FMXHM4CB,0.6580239630325107
B6YFQU75,0.11215293303430922
CXU7JFNS,0.2881601166246169
UYNF9YPC,0.07366035669849769
OJ3NV45N,0.47583439171329556
EHCYISYU,0.05368149798900408
E9XYHWKB,0.8466249162015206
ENP5A5M2,0.04537887366930389
8BN84R9V,0.04583695965973677
BXSTHFEC,0.053040267626674395
BKHO4UX9,0.12007194942794572
DNGX8B5X,0.058353445561982006
PZQSRFQF,0.10603944752366652
KBTS2RMH,0.056334370948275356
DNGZIALJ,0.06598668315115186
3K59IJJP,0.148787919779404
ET7447E4,0.044457844491778
ZYQRLLQH,0.03869372606546606
XQFWZKVD,0.7953523155166791
MTKSXNYA,0.9887568372384423
AZQ4XQYB,0.02942894886442297
3NXWM8RW,0.5662189985485617
M7ASTKFD,0.08407423925382511
QDOSEEMA,0.05486362948036718
5C4N6TR9,0.8335106942084867
55KDSJVC,0.10633243776162118
MAWO8CJK,0.04933745321893539
QMOHGP5E,0.8756618239440368
PG7LGEBC,0.03767572421501576
GMPD6SFS,0.05274641138102858
MN7HDLHF,0.03465235110900859
BQXSXVTN,0.8315722263378301
BYD8UYHR,0.06559661337754677
YUZXUXEW,0.0578104171421438
DQSJ3HFY,0.8406162011314997
NNG9TIKN,0.8333220320141962
LAPVSEKZ,0.28317234037395544
QCNHTFK5,0.05771112041605173
D7XDHEVX,0.07405139011981395
WK8I2XWJ,0.4614684676401562
SCAKWXWA,0.2728571200146746
XQ9Z3HYQ,0.04913045989816171
EF5MGBYB,0.4110547576768502
9BDDBDGM,0.09914134441617098
COBPEPHI,0.22313759442268338
F93YWZCK,0.05317765889005142
NIB2USPE,0.29418804255869385
6IGMRNRC,0.05424371893946624
KXUCI6YQ,0.055292764521307394
MKJWMDUN,0.15357628119302874
IHFW4EC2,0.14475239386052802
BLCZF2ZF,0.049656317327969025
QCYSE4VC,0.12400943341998931
DFGFCCPD,0.10001425136663729
LE9NGYMP,0.046122233764560594
L38HBPS5,0.03969802171610687
WPFZEJNE,0.12720502916847728
MYTYN4WZ,0.06756365297001372
LJRZP5UK,0.10457271632597405
4MOU8VRQ,0.2094596687043821
3SSACJ5H,0.3815088102181166
FCR6VZ6D,0.05448056298195033
7XQNBKFS,0.1665722069888758
JDARYLJX,0.06656794565392746
XCBBX9PT,0.178023173450223
FUAXPR7A,0.053119331929433154
TFRPVRRV,0.047318573147474785
M3IXR8CV,0.05462373999268536
8Q6CIV4B,0.27098972485856054
G2T4NBKE,0.056210024889182586
GMSR26XV,0.05832507539527293
4GKFFJOT,0.019786484879471315
GPOBABVD,0.8472250517499976
DGWXYAXG,0.05109907218064734
N43PQ6TQ,0.07817660207703939
CCJNWNKG,0.05038556969048012
DHQF53UM,0.8393801928566843
FM3EK8XZ,0.022721859911003
KS9ZW33F,0.11392675297088843
CZEMQMST,0.08127445602240663
2VN7ZUFE,0.271510588084077
UAKYPC48,0.11546530784768386
IUB4YN9Z,0.04517034323039235
NUNRHNSI,0.022931124122935354
LRJV3QUM,0.021557887665445554
DV6TTHD6,0.05154618842188452
K7DXFRBN,0.26927558107888816
RH2M3CR3,0.021312670939988145
BSSQMS2N,0.050469981840580734
DDGAQCNV,0.05223460575271989
EWDWJJ4Q,0.1289247844093344
BKSXQWKZ,0.022665030954008868
HDRE8BX5,0.39525126075577227
HPG6YXYY,0.046359055386721325
8Z6QU92X,0.5034391338566031
KNDITOAT,0.12730816915179172
NFVT4MYZ,0.05167468006524432
VLPRG8BP,0.3989994786240164
NKKAKPSA,0.21860033904410486
6ZDSPGGF,0.05174299345051928
27WU9AUW,0.02283525253968319
YEE6E63U,0.4770279626736129
IGKWTERI,0.044427069818887756
JPK5CJ7I,0.8304892050167458
CTCWS9G5,0.8684220241567168
JWUNDIEB,0.19381643831319745
WRPPAPYV,0.05313874655711639
JQ2QPJX2,0.04678975293832981
UQMNFHFW,0.8455992418756647
DOUVTBW5,0.8425499073199022
6L7ZS4WE,0.39814870060027907
BVSACY7T,0.6849545736725752
47BKILVP,0.051168179794676624
NPZEJ8B2,0.19986059721676658
PJ2CBRPM,0.25713577167377555
JEN3CYUE,0.24467659636200007
G4HUOCUN,0.196916388840755
EUWWK89T,0.10196981377374263
4PX9ZSCH,0.043556027015419045
GGSOCAVU,0.34479418556094493
TJQJC833,0.8705488551625752
D6ZZQ33U,0.06674240373802207
WKL5YHHA,0.29377381872286434
AGVMCCFN,0.048464037121002106
NZHCB8VQ,0.15172787179193
B7UXM6M7,0.8686095025870098
YQLGEJUX,0.056791595105426286
7ZRTCOE8,0.04887571506008663
DO4U5QMG,0.02829920482780498
JYONLJZF,0.8229517831489682
CUGUAQSJ,0.08098123396058156
GHHUTLHM,0.8089325986572868
XDEQMU8U,0.3794823395038483
63TCWY3H,0.05667141226233045
QNPYA5JE,0.04587251447372369
GTJQJYNN,0.674897467479325
QFPNOBNQ,0.3015755592991602
7NSWCCWA,0.05427879016721308
9ARCWFN2,0.07652786658391393
AJZURFSK,0.0566101193815568
5RGVKRMY,0.05919538371034241
IQFNYNSZ,0.02449538021543326
YIOXHPYQ,0.49447190450548434
LBJHAMCX,0.4235604284679896
LJWXBCYL,0.052721356258536536
SWQNV5WA,0.01903568770914612
BGP8IKWR,0.8598658114049849
JWATVZEG,0.9895692203021944
ZY7O7ESM,0.077816864685789
RB2WBPIM,0.0599176560519782
TG3R9ZHS,0.2605075177335057
LJET43B8,0.4414826208411192
S9TJUMC7,0.057190734136118394
DGT3GRFD,0.17853658087564245
BPWXKUB7,0.0979253894258508
FTWVCQO5,0.20739625616027552
S22XUQSF,0.041774268099112014
NT3XZU56,0.05541306261575009
6NE6UF28,0.537255523777126
GE95AA4H,0.045871281611516226
BXA83Q6T,0.05592368641296848
AGH8ZAEE,0.8406084131981857
OMM8NCA7,0.04901378680928038
2YQJ2PCS,0.05598615800078852
EKCZT9SS,0.11253669453074511
P9HQRNZD,0.24916289783872037
KNRBCWPL,0.07589855612574364
3ZVBUOGQ,0.05136324044417506
WNIEGRWM,0.17750762066076523
BTC8CUO2,0.04954458408056597
8KO9GVI9,0.0514547822123112
WJIABXXN,0.04694184692932242
IGHBY2KW,0.0743110657447402
MTACRRU7,0.358895589044044
KXCQSW9L,0.07204943141159766
KBSRCDY6,0.07685295872971923
YDHYEBNK,0.43279593474767236
RTADMWJN,0.040985418661670596
PVRJRRXI,0.05668076833142558
93S2VQ7I,0.04408824231642071
OKHUWJBN,0.8653260181703472
JMMHZEYH,0.22722986761129457
XMHHMRU3,0.1254287782682584
WQ5DDCW8,0.16980642887701194
BDGJAAED,0.02280207182336188
3YKS523Q,0.05488335513779634
EEPKNJE2,0.041848376045399434
GKRWGHO5,0.10181426628882306
IUTGVEW2,0.08037240164468133
5QD3QKCQ,0.8402458155194857
ERG94MJS,0.05263550123135187
GPXPKSEP,0.04779563059982531
EAMVJVQF,0.04547433355966546
